Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,563174,-,b'None',b'None',37.82,-122.41,0,0,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,GHI,Temperature,Relative Humidity,Wind Speed
2020,6,7,10,40,0,11.700000000000001,92.56,3.4000000000000004
2020,6,7,10,50,0,11.700000000000001,92.56,3.4000000000000004
2020,6,7,11,0,0,11.600000000000001,93.18,3.4000000000000004
2020,6,7,11,10,0,11.600000000000001,93.18,3.4000000000000004
2020,6,7,11,20,0,11.600000000000001,93.18,3.4000000000000004
2020,6,7,11,30,0,11.600000000000001,93.18,3.4000000000000004
2020,6,7,11,40,0,11.5,93.35000000000001,3.4000000000000004
2020,6,7,11,50,0,11.5,93.35000000000001,3.4000000000000004
2020,6,7,12,0,0,11.5,93.35000000000001,3.4000000000000004
2020,6,7,12,10,0,11.600000000000001,92.74,3.4000000000000004
2020,6,7,12,20,0,11.700000000000001,92.13,3.5
2020,6,7,12,30,0,11.9,90.92,3.5
2020,6,7,12,40,0,12,89.83,3.6
2020,6,7,12,50,0,12.100000000000001,89.24,3.7
2020,6,7,13,0,16,12.3,88.08,3.7
2020,6,7,13,10,32,12.5,86.93,3.8000000000000003
2020,6,7,13,20,53,12.8,85.24,4
2020,6,7,13,30,77,13,84.22,4.1000000000000005
2020,6,7,13,40,104,13.3,78.89,4.2
2020,6,7,13,50,133,13.5,77.87,4.3
2020,6,7,14,0,164,13.8,76.37,4.5
2020,6,7,14,10,195,14,75.39,4.5
2020,6,7,14,20,228,14.3,73.94,4.5
2020,6,7,14,30,261,14.5,72.99,4.6000000000000005
2020,6,7,14,40,294,14.700000000000001,67.01,4.6000000000000005
2020,6,7,14,50,328,14.9,66.16,4.7
2020,6,7,15,0,363,15.200000000000001,64.89,4.7
2020,6,7,15,10,397,15.4,64.07000000000001,4.7
2020,6,7,15,20,431,15.600000000000001,63.26,4.7
2020,6,7,15,30,465,15.8,62.45,4.6000000000000005
2020,6,7,15,40,498,16,58.32,4.6000000000000005
2020,6,7,15,50,531,16.2,57.59,4.6000000000000005
2020,6,7,16,0,564,16.400000000000002,56.86,4.6000000000000005
2020,6,7,16,10,596,16.6,56.14,4.6000000000000005
2020,6,7,16,20,627,16.7,55.79,4.6000000000000005
2020,6,7,16,30,658,16.900000000000002,55.09,4.5
2020,6,7,16,40,688,17.1,51.44,4.5
2020,6,7,16,50,717,17.3,50.800000000000004,4.5
2020,6,7,17,0,745,17.5,50.160000000000004,4.5
2020,6,7,17,10,772,17.6,49.85,4.5
2020,6,7,17,20,798,17.8,49.230000000000004,4.5
2020,6,7,17,30,823,18,48.61,4.5
2020,6,7,17,40,840,18.1,46.68,4.5
2020,6,7,17,50,862,18.3,46.1,4.5
2020,6,7,18,0,883,18.5,45.53,4.5
2020,6,7,18,10,902,18.6,45.25,4.6000000000000005
2020,6,7,18,20,921,18.7,44.97,4.6000000000000005
2020,6,7,18,30,937,18.8,44.69,4.7
2020,6,7,18,40,953,18.900000000000002,44.02,4.7
2020,6,7,18,50,967,19,43.75,4.7
2020,6,7,19,0,979,19.200000000000003,43.21,4.800000000000001
2020,6,7,19,10,989,19.200000000000003,43.21,4.800000000000001
2020,6,7,19,20,998,19.3,42.94,4.9
2020,6,7,19,30,1005,19.400000000000002,42.68,5
2020,6,7,19,40,1013,19.400000000000002,43.06,5
2020,6,7,19,50,1017,19.5,42.79,5.1000000000000005
2020,6,7,20,0,1019,19.5,42.79,5.1000000000000005
2020,6,7,20,10,1019,19.6,42.53,5.2
2020,6,7,20,20,1018,19.6,42.53,5.2
2020,6,7,20,30,1016,19.6,42.53,5.300000000000001
2020,6,7,20,40,1012,19.6,43.04,5.300000000000001
2020,6,7,20,50,1006,19.6,43.04,5.4
2020,6,7,21,0,998,19.6,43.04,5.4
2020,6,7,21,10,989,19.6,43.04,5.5
2020,6,7,21,20,978,19.6,43.04,5.5
2020,6,7,21,30,965,19.6,43.04,5.5
2020,6,7,21,40,952,19.6,43.42,5.6000000000000005
2020,6,7,21,50,936,19.5,43.65,5.6000000000000005
2020,6,7,22,0,919,19.5,43.65,5.6000000000000005
2020,6,7,22,10,901,19.5,43.65,5.6000000000000005
2020,6,7,22,20,881,19.400000000000002,43.92,5.6000000000000005
2020,6,7,22,30,860,19.400000000000002,43.92,5.7
2020,6,7,22,40,838,19.3,44.49,5.7
2020,6,7,22,50,814,19.3,44.49,5.7
2020,6,7,23,0,789,19.200000000000003,44.77,5.7
2020,6,7,23,10,762,19.200000000000003,44.77,5.7
2020,6,7,23,20,735,19.200000000000003,44.77,5.7
2020,6,7,23,30,707,19.200000000000003,44.77,5.7
2020,6,7,23,40,678,19.200000000000003,44.77,5.7
2020,6,7,23,50,648,19.200000000000003,44.77,5.7
2020,6,8,0,0,618,18.7,46.550000000000004,5.6000000000000005
2020,6,8,0,10,586,18.6,46.84,5.6000000000000005
2020,6,8,0,20,554,18.5,47.13,5.6000000000000005
2020,6,8,0,30,521,18.400000000000002,47.43,5.6000000000000005
2020,6,8,0,40,489,18.2,48.65,5.5
2020,6,8,0,50,455,18.1,48.96,5.5
2020,6,8,1,0,421,18,49.27,5.5
2020,6,8,1,10,387,17.8,49.89,5.4
2020,6,8,1,20,353,17.6,50.52,5.4
2020,6,8,1,30,319,17.400000000000002,51.160000000000004,5.300000000000001
2020,6,8,1,40,286,17.2,53.56,5.300000000000001
2020,6,8,1,50,252,17,54.24,5.2
2020,6,8,2,0,219,16.8,54.93,5.2
2020,6,8,2,10,187,16.5,55.980000000000004,5.1000000000000005
2020,6,8,2,20,155,16.2,57.06,5
2020,6,8,2,30,125,16,57.84,5
2020,6,8,2,40,97,15.700000000000001,62.58,4.9
2020,6,8,2,50,70,15.4,63.79,4.800000000000001
2020,6,8,3,0,47,15.100000000000001,65.03,4.7
2020,6,8,3,10,27,15,65.44,4.7
2020,6,8,3,20,13,14.8,66.29,4.7
2020,6,8,3,30,0,14.700000000000001,66.72,4.7
2020,6,8,3,40,0,14.5,70.24,4.7
2020,6,8,3,50,0,14.3,71.15,4.6000000000000005
2020,6,8,4,0,0,14.200000000000001,71.61,4.6000000000000005
2020,6,8,4,10,0,14.100000000000001,72.08,4.6000000000000005
2020,6,8,4,20,0,14,72.62,4.5
2020,6,8,4,30,0,13.9,73.09,4.5
2020,6,8,4,40,0,13.8,74.88,4.4
2020,6,8,4,50,0,13.700000000000001,75.36,4.4
2020,6,8,5,0,0,13.600000000000001,75.85000000000001,4.3
2020,6,8,5,10,0,13.5,76.35000000000001,4.3
2020,6,8,5,20,0,13.4,76.84,4.2
2020,6,8,5,30,0,13.4,76.84,4.1000000000000005
2020,6,8,5,40,0,13.3,77.35000000000001,4
2020,6,8,5,50,0,13.200000000000001,77.85000000000001,4
2020,6,8,6,0,0,13.100000000000001,78.36,3.9000000000000004
2020,6,8,6,10,0,13,78.87,3.8000000000000003
2020,6,8,6,20,0,12.9,79.39,3.7
2020,6,8,6,30,0,12.9,79.39,3.6
2020,6,8,6,40,0,12.8,78.82000000000001,3.5
2020,6,8,6,50,0,12.700000000000001,79.34,3.5
2020,6,8,7,0,0,12.600000000000001,79.86,3.4000000000000004
2020,6,8,7,10,0,12.600000000000001,79.86,3.3000000000000003
2020,6,8,7,20,0,12.5,80.38,3.2
2020,6,8,7,30,0,12.4,80.91,3.1
2020,6,8,7,40,0,12.3,80.16,3
2020,6,8,7,50,0,12.3,80.16,3
2020,6,8,8,0,0,12.200000000000001,80.69,2.9000000000000004
2020,6,8,8,10,0,12.100000000000001,81.22,2.8000000000000003
2020,6,8,8,20,0,12,81.75,2.8000000000000003
2020,6,8,8,30,0,12,81.75,2.7
2020,6,8,8,40,0,11.9,81.54,2.7
2020,6,8,8,50,0,11.8,82.08,2.6
2020,6,8,9,0,0,11.700000000000001,82.62,2.6
2020,6,8,9,10,0,11.600000000000001,83.16,2.6
2020,6,8,9,20,0,11.600000000000001,83.16,2.6
2020,6,8,9,30,0,11.5,83.71000000000001,2.6
2020,6,8,9,40,0,11.4,83.38,2.6
2020,6,8,9,50,0,11.4,83.46000000000001,2.6
2020,6,8,10,0,0,11.3,84.01,2.6
2020,6,8,10,10,0,11.3,84.01,2.6
2020,6,8,10,20,0,11.200000000000001,84.57000000000001,2.6
2020,6,8,10,30,0,11.200000000000001,84.57000000000001,2.6
2020,6,8,10,40,0,11.100000000000001,83.88,2.6
2020,6,8,10,50,0,11.100000000000001,83.88,2.6
2020,6,8,11,0,0,11.100000000000001,83.88,2.6
2020,6,8,11,10,0,11,84.44,2.6
2020,6,8,11,20,0,11,84.44,2.6
2020,6,8,11,30,0,11,84.44,2.6
2020,6,8,11,40,0,11,82.74,2.6
2020,6,8,11,50,0,10.9,83.29,2.6
2020,6,8,12,0,0,10.9,83.29,2.6
2020,6,8,12,10,0,11.100000000000001,82.19,2.6
2020,6,8,12,20,0,11.3,81.11,2.7
2020,6,8,12,30,0,11.5,80.05,2.7
2020,6,8,12,40,0,11.700000000000001,77.65,2.7
2020,6,8,12,50,0,11.9,76.64,2.8000000000000003
2020,6,8,13,0,17,12.100000000000001,75.64,2.8000000000000003
2020,6,8,13,10,35,12.5,73.68,2.9000000000000004
2020,6,8,13,20,57,12.9,71.78,2.9000000000000004
2020,6,8,13,30,82,13.3,69.93,3
2020,6,8,13,40,111,13.600000000000001,65.5,3
2020,6,8,13,50,141,14,63.83,3.1
2020,6,8,14,0,173,14.4,62.2,3.2
2020,6,8,14,10,205,14.8,60.620000000000005,3.1
2020,6,8,14,20,239,15.200000000000001,59.08,3.1
2020,6,8,14,30,273,15.600000000000001,57.59,3.1
2020,6,8,14,40,307,15.9,52.01,3.1
2020,6,8,14,50,341,16.3,50.71,3
2020,6,8,15,0,376,16.7,49.44,3
2020,6,8,15,10,410,17,48.51,3
2020,6,8,15,20,324,17.400000000000002,47.300000000000004,2.9000000000000004
2020,6,8,15,30,477,17.7,46.42,2.9000000000000004
2020,6,8,15,40,511,18,42.11,2.9000000000000004
2020,6,8,15,50,544,18.400000000000002,41.07,2.8000000000000003
2020,6,8,16,0,577,18.7,40.31,2.8000000000000003
2020,6,8,16,10,609,19,39.56,2.7
2020,6,8,16,20,641,19.3,38.83,2.7
2020,6,8,16,30,507,19.5,38.35,2.7
2020,6,8,16,40,702,19.8,36.22,2.6
2020,6,8,16,50,731,20.1,35.56,2.6
2020,6,8,17,0,759,20.400000000000002,34.910000000000004,2.6
2020,6,8,17,10,786,20.6,34.480000000000004,2.5
2020,6,8,17,20,812,20.8,34.06,2.5
2020,6,8,17,30,837,21.1,33.44,2.5
2020,6,8,17,40,857,21.3,32.58,2.4000000000000004
2020,6,8,17,50,879,21.6,31.990000000000002,2.4000000000000004
2020,6,8,18,0,900,21.8,31.6,2.4000000000000004
2020,6,8,18,10,919,22,31.220000000000002,2.4000000000000004
2020,6,8,18,20,938,22.200000000000003,30.85,2.4000000000000004
2020,6,8,18,30,954,22.400000000000002,30.47,2.4000000000000004
2020,6,8,18,40,969,22.6,29.89,2.4000000000000004
2020,6,8,18,50,983,22.8,29.54,2.4000000000000004
2020,6,8,19,0,995,22.900000000000002,29.36,2.4000000000000004
2020,6,8,19,10,1005,23.1,29.01,2.4000000000000004
2020,6,8,19,20,1014,23.200000000000003,28.830000000000002,2.5
2020,6,8,19,30,1022,23.3,28.66,2.5
2020,6,8,19,40,1027,23.5,28.16,2.6
2020,6,8,19,50,1032,23.6,27.97,2.6
2020,6,8,20,0,1034,23.700000000000003,27.8,2.6
2020,6,8,20,10,1035,23.8,27.63,2.7
2020,6,8,20,20,1030,23.900000000000002,27.47,2.8000000000000003
2020,6,8,20,30,1027,23.900000000000002,27.47,2.8000000000000003
2020,6,8,20,40,1021,24,27.62,2.9000000000000004
2020,6,8,20,50,1015,24,27.62,2.9000000000000004
2020,6,8,21,0,1007,24.1,27.45,3
2020,6,8,21,10,998,24.1,27.45,3.1
2020,6,8,21,20,987,24.1,27.45,3.1
2020,6,8,21,30,975,24.1,27.45,3.2
2020,6,8,21,40,960,24.1,27.95,3.2
2020,6,8,21,50,944,24.1,27.92,3.3000000000000003
2020,6,8,22,0,927,24.1,27.92,3.3000000000000003
2020,6,8,22,10,909,24.1,27.92,3.4000000000000004
2020,6,8,22,20,889,24,28.09,3.4000000000000004
2020,6,8,22,30,868,23.900000000000002,28.26,3.5
2020,6,8,22,40,845,23.900000000000002,29,3.6
2020,6,8,22,50,818,23.8,29.18,3.6
2020,6,8,23,0,793,23.700000000000003,29.35,3.7
2020,6,8,23,10,767,23.700000000000003,29.35,3.7
2020,6,8,23,20,740,23.700000000000003,29.35,3.7
2020,6,8,23,30,712,23.700000000000003,29.35,3.7
2020,6,8,23,40,683,23.700000000000003,29.35,3.7
2020,6,8,23,50,653,23.700000000000003,29.35,3.7
2020,6,9,0,0,622,22.8,32.09,3.9000000000000004
2020,6,9,0,10,590,22.6,32.480000000000004,3.9000000000000004
2020,6,9,0,20,556,22.400000000000002,32.88,3.9000000000000004
2020,6,9,0,30,524,22.1,33.480000000000004,3.9000000000000004
2020,6,9,0,40,490,21.900000000000002,35.53,3.9000000000000004
2020,6,9,0,50,457,21.700000000000003,35.96,3.9000000000000004
2020,6,9,1,0,423,21.400000000000002,36.63,3.9000000000000004
2020,6,9,1,10,389,21,37.53,3.9000000000000004
2020,6,9,1,20,355,20.700000000000003,38.230000000000004,3.9000000000000004
2020,6,9,1,30,321,20.3,39.18,3.9000000000000004
2020,6,9,1,40,287,19.900000000000002,43.85,3.9000000000000004
2020,6,9,1,50,253,19.5,44.95,3.9000000000000004
2020,6,9,2,0,220,19.200000000000003,45.79,3.9000000000000004
2020,6,9,2,10,187,18.7,47.24,3.8000000000000003
2020,6,9,2,20,156,18.3,48.43,3.7
2020,6,9,2,30,126,17.8,49.97,3.6
2020,6,9,2,40,98,17.400000000000002,56.46,3.5
2020,6,9,2,50,72,16.900000000000002,58.27,3.4000000000000004
2020,6,9,3,0,48,16.5,59.76,3.3000000000000003
2020,6,9,3,10,28,16.2,60.910000000000004,3.2
2020,6,9,3,20,13,16,61.690000000000005,3.1
2020,6,9,3,30,0,15.700000000000001,62.88,3.1
2020,6,9,3,40,0,15.5,67.5,3
2020,6,9,3,50,0,15.200000000000001,68.81,3
2020,6,9,4,0,0,15,69.7,2.9000000000000004
2020,6,9,4,10,0,14.9,70.15,2.9000000000000004
2020,6,9,4,20,0,14.700000000000001,71.06,2.8000000000000003
2020,6,9,4,30,0,14.600000000000001,71.51,2.8000000000000003
2020,6,9,4,40,0,14.5,74,2.7
2020,6,9,4,50,0,14.4,74.47,2.7
2020,6,9,5,0,0,14.200000000000001,75.44,2.7
2020,6,9,5,10,0,14.100000000000001,75.93,2.6
2020,6,9,5,20,0,14.100000000000001,75.93,2.6
2020,6,9,5,30,0,14,76.42,2.6
2020,6,9,5,40,0,13.9,78.07000000000001,2.5
2020,6,9,5,50,0,13.8,78.58,2.5
2020,6,9,6,0,0,13.700000000000001,79.09,2.5
2020,6,9,6,10,0,13.600000000000001,79.60000000000001,2.5
2020,6,9,6,20,0,13.5,80.12,2.4000000000000004
2020,6,9,6,30,0,13.4,80.64,2.4000000000000004
2020,6,9,6,40,0,13.4,81.51,2.4000000000000004
2020,6,9,6,50,0,13.3,82.04,2.4000000000000004
2020,6,9,7,0,0,13.200000000000001,82.58,2.4000000000000004
2020,6,9,7,10,0,13.100000000000001,83.11,2.4000000000000004
2020,6,9,7,20,0,13,83.66,2.3000000000000003
2020,6,9,7,30,0,13,83.66,2.3000000000000003
2020,6,9,7,40,0,12.9,85.01,2.3000000000000003
2020,6,9,7,50,0,12.8,85.57000000000001,2.3000000000000003
2020,6,9,8,0,0,12.700000000000001,86.13,2.3000000000000003
2020,6,9,8,10,0,12.600000000000001,86.69,2.2
2020,6,9,8,20,0,12.600000000000001,86.69,2.2
2020,6,9,8,30,0,12.5,87.26,2.2
2020,6,9,8,40,0,12.4,88.95,2.2
2020,6,9,8,50,0,12.3,89.45,2.2
2020,6,9,9,0,0,12.200000000000001,90.04,2.2
2020,6,9,9,10,0,12.200000000000001,90.04,2.2
2020,6,9,9,20,0,12.100000000000001,90.63,2.1
2020,6,9,9,30,0,12,91.23,2.1
2020,6,9,9,40,0,12,91.75,2.1
2020,6,9,9,50,0,11.9,92.36,2.1
2020,6,9,10,0,0,11.8,92.97,2.1
2020,6,9,10,10,0,11.8,92.97,2.1
2020,6,9,10,20,0,11.8,92.97,2.1
2020,6,9,10,30,0,11.700000000000001,93.58,2
2020,6,9,10,40,0,11.700000000000001,93.37,2
2020,6,9,10,50,0,11.700000000000001,93.37,2
2020,6,9,11,0,0,11.700000000000001,93.37,2
2020,6,9,11,10,0,11.700000000000001,93.37,2
2020,6,9,11,20,0,11.600000000000001,93.99,1.9000000000000001
2020,6,9,11,30,0,11.600000000000001,93.99,1.9000000000000001
2020,6,9,11,40,0,11.600000000000001,93.33,1.9000000000000001
2020,6,9,11,50,0,11.600000000000001,93.33,1.9000000000000001
2020,6,9,12,0,0,11.600000000000001,93.33,1.9000000000000001
2020,6,9,12,10,0,11.8,92.11,1.8
2020,6,9,12,20,0,12,90.91,1.8
2020,6,9,12,30,0,12.200000000000001,89.72,1.8
2020,6,9,12,40,0,12.4,87.91,1.7000000000000002
2020,6,9,12,50,0,12.600000000000001,86.77,1.7000000000000002
2020,6,9,13,0,16,12.8,85.73,1.7000000000000002
2020,6,9,13,10,33,13.200000000000001,83.52,1.7000000000000002
2020,6,9,13,20,54,13.600000000000001,81.38,1.7000000000000002
2020,6,9,13,30,79,14,79.3,1.6
2020,6,9,13,40,107,14.5,75.34,1.6
2020,6,9,13,50,136,14.9,73.43,1.6
2020,6,9,14,0,166,15.3,71.57000000000001,1.6
2020,6,9,14,10,198,15.700000000000001,69.77,1.5
2020,6,9,14,20,230,16.1,68.01,1.5
2020,6,9,14,30,262,16.5,66.31,1.4000000000000001
2020,6,9,14,40,296,17,63.17,1.3
2020,6,9,14,50,330,17.400000000000002,61.59,1.2000000000000002
2020,6,9,15,0,364,17.8,60.07,1.1
2020,6,9,15,10,398,18.3,58.21,1.1
2020,6,9,15,20,432,18.8,56.43,1.1
2020,6,9,15,30,466,19.200000000000003,55.04,1
2020,6,9,15,40,500,19.700000000000003,49.46,1
2020,6,9,15,50,533,20.200000000000003,47.96,1
2020,6,9,16,0,566,20.700000000000003,46.51,0.9
2020,6,9,16,10,598,21.1,45.38,0.9
2020,6,9,16,20,629,21.6,44.02,0.9
2020,6,9,16,30,660,22.1,42.7,0.8
2020,6,9,16,40,690,22.5,37.32,0.8
2020,6,9,16,50,719,23,36.21,0.8
2020,6,9,17,0,746,23.400000000000002,35.35,0.7000000000000001
2020,6,9,17,10,773,23.8,34.51,0.7000000000000001
2020,6,9,17,20,799,24.200000000000003,33.7,0.7000000000000001
2020,6,9,17,30,824,24.6,32.9,0.7000000000000001
2020,6,9,17,40,842,25,28.76,0.7000000000000001
2020,6,9,17,50,864,25.400000000000002,28.080000000000002,0.7000000000000001
2020,6,9,18,0,885,25.8,27.43,0.7000000000000001
2020,6,9,18,10,904,26,27.1,0.7000000000000001
2020,6,9,18,20,922,26.3,26.63,0.8
2020,6,9,18,30,939,26.5,26.29,0.9
2020,6,9,18,40,955,26.700000000000003,25.67,1
2020,6,9,18,50,968,26.900000000000002,25.37,1.1
2020,6,9,19,0,981,27.200000000000003,24.93,1.1
2020,6,9,19,10,991,27.200000000000003,24.93,1.2000000000000002
2020,6,9,19,20,1000,27.3,24.78,1.3
2020,6,9,19,30,1007,27.400000000000002,24.64,1.4000000000000001
2020,6,9,19,40,1013,27.400000000000002,25.92,1.5
2020,6,9,19,50,1017,27.5,25.76,1.7000000000000002
2020,6,9,20,0,1020,27.5,25.76,1.8
2020,6,9,20,10,1020,27.5,25.740000000000002,1.8
2020,6,9,20,20,1019,27.5,25.740000000000002,1.9000000000000001
2020,6,9,20,30,1017,27.5,25.740000000000002,2
2020,6,9,20,40,1016,27.6,26.48,2.1
2020,6,9,20,50,1010,27.6,26.48,2.2
2020,6,9,21,0,1002,27.6,26.48,2.3000000000000003
2020,6,9,21,10,993,27.5,26.64,2.4000000000000004
2020,6,9,21,20,982,27.5,26.64,2.4000000000000004
2020,6,9,21,30,970,27.5,26.64,2.5
2020,6,9,21,40,956,27.400000000000002,27.240000000000002,2.6
2020,6,9,21,50,940,27.400000000000002,27.240000000000002,2.6
2020,6,9,22,0,924,27.400000000000002,27.21,2.7
2020,6,9,22,10,905,27.3,27.37,2.8000000000000003
2020,6,9,22,20,886,27.200000000000003,27.53,2.8000000000000003
2020,6,9,22,30,865,27.1,27.69,2.9000000000000004
2020,6,9,22,40,842,27,28.59,2.9000000000000004
2020,6,9,22,50,819,26.900000000000002,28.75,3
2020,6,9,23,0,794,26.8,28.92,3
2020,6,9,23,10,768,26.8,28.92,3
2020,6,9,23,20,741,26.8,28.92,3
2020,6,9,23,30,713,26.8,28.92,3
2020,6,9,23,40,684,26.8,28.92,3
2020,6,9,23,50,654,26.8,28.92,3
2020,6,10,0,0,621,25.900000000000002,31.990000000000002,3.2
2020,6,10,0,10,590,25.700000000000003,32.36,3.2
2020,6,10,0,20,558,25.400000000000002,32.94,3.2
2020,6,10,0,30,525,25.200000000000003,33.34,3.2
2020,6,10,0,40,492,25,36.21,3.3000000000000003
2020,6,10,0,50,459,24.700000000000003,36.86,3.3000000000000003
2020,6,10,1,0,425,24.5,37.300000000000004,3.3000000000000003
2020,6,10,1,10,391,24.1,38.2,3.3000000000000003
2020,6,10,1,20,358,23.700000000000003,39.13,3.2
2020,6,10,1,30,324,23.3,40.08,3.2
2020,6,10,1,40,289,22.900000000000002,44.67,3.2
2020,6,10,1,50,255,22.5,45.76,3.2
2020,6,10,2,0,222,22.1,46.89,3.2
2020,6,10,2,10,190,21.6,48.33,3.1
2020,6,10,2,20,159,21.1,49.83,3.1
2020,6,10,2,30,129,20.6,51.38,3
2020,6,10,2,40,100,20.200000000000003,56.36,3
2020,6,10,2,50,74,19.700000000000003,58.13,3
2020,6,10,3,0,50,19.200000000000003,59.96,2.9000000000000004
2020,6,10,3,10,29,18.900000000000002,61.09,2.9000000000000004
2020,6,10,3,20,14,18.6,62.24,2.9000000000000004
2020,6,10,3,30,0,18.3,63.410000000000004,2.9000000000000004
2020,6,10,3,40,0,18.1,66.24,2.9000000000000004
2020,6,10,3,50,0,17.8,67.49,2.9000000000000004
2020,6,10,4,0,0,17.5,68.78,2.9000000000000004
2020,6,10,4,10,0,17.400000000000002,69.21000000000001,2.9000000000000004
2020,6,10,4,20,0,17.2,70.09,2.9000000000000004
2020,6,10,4,30,0,17.1,70.53,2.9000000000000004
2020,6,10,4,40,0,16.900000000000002,72.39,2.9000000000000004
2020,6,10,4,50,0,16.8,72.85000000000001,2.8000000000000003
2020,6,10,5,0,0,16.6,73.78,2.8000000000000003
2020,6,10,5,10,0,16.5,74.25,2.8000000000000003
2020,6,10,5,20,0,16.400000000000002,74.72,2.8000000000000003
2020,6,10,5,30,0,16.3,75.2,2.8000000000000003
2020,6,10,5,40,0,16.1,76.72,2.8000000000000003
2020,6,10,5,50,0,16,77.21000000000001,2.8000000000000003
2020,6,10,6,0,0,15.9,77.7,2.8000000000000003
2020,6,10,6,10,0,15.8,78.2,2.8000000000000003
2020,6,10,6,20,0,15.700000000000001,78.7,2.8000000000000003
2020,6,10,6,30,0,15.600000000000001,79.2,2.8000000000000003
2020,6,10,6,40,0,15.5,80.28,2.8000000000000003
2020,6,10,6,50,0,15.4,80.79,2.8000000000000003
2020,6,10,7,0,0,15.3,81.31,2.8000000000000003
2020,6,10,7,10,0,15.200000000000001,81.83,2.8000000000000003
2020,6,10,7,20,0,15.200000000000001,81.83,2.8000000000000003
2020,6,10,7,30,0,15.100000000000001,82.36,2.8000000000000003
2020,6,10,7,40,0,15,83.44,2.8000000000000003
2020,6,10,7,50,0,14.9,83.98,2.8000000000000003
2020,6,10,8,0,0,14.9,83.98,2.8000000000000003
2020,6,10,8,10,0,14.8,84.52,2.8000000000000003
2020,6,10,8,20,0,14.700000000000001,85.07000000000001,2.8000000000000003
2020,6,10,8,30,0,14.600000000000001,85.62,2.8000000000000003
2020,6,10,8,40,0,14.600000000000001,85.96000000000001,2.7
2020,6,10,8,50,0,14.5,86.51,2.7
2020,6,10,9,0,0,14.4,87.07000000000001,2.7
2020,6,10,9,10,0,14.3,87.64,2.7
2020,6,10,9,20,0,14.3,87.55,2.6
2020,6,10,9,30,0,14.200000000000001,88.12,2.6
2020,6,10,9,40,0,14.100000000000001,88.65,2.6
2020,6,10,9,50,0,14.100000000000001,88.65,2.6
2020,6,10,10,0,0,14,89.22,2.5
2020,6,10,10,10,0,14,89.22,2.5
2020,6,10,10,20,0,13.9,89.8,2.5
2020,6,10,10,30,0,13.9,89.8,2.4000000000000004
2020,6,10,10,40,0,13.8,89.96000000000001,2.4000000000000004
2020,6,10,10,50,0,13.8,89.96000000000001,2.4000000000000004
2020,6,10,11,0,0,13.700000000000001,90.55,2.4000000000000004
2020,6,10,11,10,0,13.700000000000001,90.55,2.3000000000000003
2020,6,10,11,20,0,13.600000000000001,91.14,2.3000000000000003
2020,6,10,11,30,0,13.600000000000001,91.14,2.2
2020,6,10,11,40,0,13.600000000000001,90.45,2.2
2020,6,10,11,50,0,13.5,91.04,2.2
2020,6,10,12,0,0,13.5,91.04,2.1
2020,6,10,12,10,0,13.600000000000001,90.45,2.1
2020,6,10,12,20,0,13.8,89.29,2.1
2020,6,10,12,30,0,13.9,88.71000000000001,2.1
2020,6,10,12,40,0,14.100000000000001,87.08,2.1
2020,6,10,12,50,0,14.200000000000001,86.52,2.1
2020,6,10,13,0,16,14.4,85.41,2.1
2020,6,10,13,10,32,14.700000000000001,83.78,2.1
2020,6,10,13,20,53,15,82.18,2
2020,6,10,13,30,77,15.3,80.61,2
2020,6,10,13,40,104,15.5,79.57000000000001,2
2020,6,10,13,50,133,15.8,78.06,1.9000000000000001
2020,6,10,14,0,163,16.1,76.59,1.9000000000000001
2020,6,10,14,10,194,16.5,74.67,1.8
2020,6,10,14,20,226,16.900000000000002,72.8,1.8
2020,6,10,14,30,258,17.3,70.99,1.7000000000000002
2020,6,10,14,40,223,17.7,68.87,1.6
2020,6,10,14,50,255,18.1,67.17,1.5
2020,6,10,15,0,280,18.5,65.51,1.4000000000000001
2020,6,10,15,10,312,19,63.5,1.4000000000000001
2020,6,10,15,20,336,19.400000000000002,61.940000000000005,1.3
2020,6,10,15,30,368,19.900000000000002,60.06,1.3
2020,6,10,15,40,387,20.3,57.57,1.2000000000000002
2020,6,10,15,50,525,20.700000000000003,56.17,1.2000000000000002
2020,6,10,16,0,557,21.200000000000003,54.480000000000004,1.1
