t,lambda,xi0,xi1,xi2,xi3,xi4,xi5,xi6,xi7,xi8,xi9,demand0,demand1,demand2,demand3,demand4,demand5,demand6,demand7,demand8,demand9,device0_0,device1_0,device2_0,device3_0,device4_0,device5_0,device6_0,device7_0,device8_0,device9_0
10,6.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0527408481176321,0.1070971438041542,0.1805698654367912,0.4102452976583612,0.2031318089747881,0.1946264436479091,0.138108384584126,0.3549236729998599,0.0114327378059006,0.1287345800017788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0511773353015329,0.1076367725456956,0.1785351878115214,0.3106947338595043,0.1845420302867739,0.1790768500680691,0.0904044691915225,0.1154764334940529,0.0109356622491223,0.1288704243758543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0511773353015329,0.1076367725456956,0.1785351878115214,0.3106947338595043,0.1845420302867739,0.1790768500680691,0.0904044691915225,0.1154764334940529,0.0109356622491223,0.1288704243758543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,6.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0511773353015329,0.1076367725456956,0.1785351878115214,0.3106947338595043,0.1845420302867739,0.1790768500680691,0.0904044691915225,0.1154764334940529,0.0109356622491223,0.1288704243758543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,7.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0511773353015329,0.1086707969913631,0.1790424980590466,0.3110257333410195,0.1845249058411792,0.1830662720744664,0.0904383933288246,0.2039396146836302,0.0109356622491223,0.1296148095831412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,7.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0511773353015329,0.1086707969913631,0.1790424980590466,0.3110257333410195,0.1845249058411792,0.1830662720744664,0.0904383933288246,0.2039396146836302,0.0109356622491223,0.1296148095831412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,6.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0511773353015329,0.1086707969913631,0.1790424980590466,0.3110257333410195,0.1845249058411792,0.1830662720744664,0.0904383933288246,0.2039396146836302,0.0109356622491223,0.1296148095831412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,6.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0511773353015329,0.109366666596689,0.1792728668512971,0.3111939602400952,0.184506144711044,0.1859325494615547,0.0903585996921135,0.1154764334940529,0.0109356622491223,0.1299161729016006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,6.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0511773353015329,0.109366666596689,0.1792728668512971,0.3111939602400952,0.184506144711044,0.1859325494615547,0.0903585996921135,0.1154764334940529,0.0109356622491223,0.1299161729016006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,6.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0511773353015329,0.109366666596689,0.1792728668512971,0.3111939602400952,0.184506144711044,0.1859325494615547,0.0903585996921135,0.1154764334940529,0.0109356622491223,0.1299161729016006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,11.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0511773353015329,0.109859765664713,0.1794041221561198,0.3109851603164301,0.1844881455434388,0.0991448132608257,0.0903709756979651,0.0742965540387106,0.0109356622491223,0.12992968098865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,3.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0511773353015329,0.109859765664713,0.1794041221561198,0.3109851603164301,0.1844881455434388,0.0991448132608257,0.0903709756979651,0.0742965540387106,0.0109356622491223,0.12992968098865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,3.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0511773353015329,0.109859765664713,0.1794041221561198,0.3109851603164301,0.1844881455434388,0.0991448132608257,0.0903709756979651,0.0742965540387106,0.0109356622491223,0.12992968098865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0501800558706606,0.1116742185653198,0.1765382670717607,0.3117439910423084,0.1586356432944725,0.0993905756609949,0.0893986055047461,0.0703236729927327,0.0101900489139549,0.1301477520681811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,3.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0501800558706606,0.1116742185653198,0.1765382670717607,0.3117439910423084,0.1586356432944725,0.0993905756609949,0.0893986055047461,0.0703236729927327,0.0101900489139549,0.1301477520681811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0501800558706606,0.1116742185653198,0.1765382670717607,0.3117439910423084,0.1586356432944725,0.0993905756609949,0.0893986055047461,0.0703236729927327,0.0101900489139549,0.1301477520681811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,4.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0539304764768168,0.1133112036080123,0.1769499538773808,0.3070871374257464,0.1587642431493384,0.101730642944238,0.090006607586471,0.0703236729927327,0.0101900489139549,0.1317724089767843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0539304764768168,0.1133112036080123,0.1769499538773808,0.3070871374257464,0.1587642431493384,0.101730642944238,0.090006607586471,0.0703236729927327,0.0101900489139549,0.1317724089767843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0539304764768168,0.1133112036080123,0.1769499538773808,0.3070871374257464,0.1587642431493384,0.101730642944238,0.090006607586471,0.0703236729927327,0.0101900489139549,0.1317724089767843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0539304764768168,0.1149665489868841,0.177419680720451,0.3082930457018376,0.2216333292407946,0.1038296747075655,0.093031054797462,0.0703236729927327,0.0101900489139549,0.1335613577904519,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0539304764768168,0.1149665489868841,0.177419680720451,0.3082930457018376,0.2216333292407946,0.1038296747075655,0.093031054797462,0.0703236729927327,0.0101900489139549,0.1335613577904519,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0539304764768168,0.1149665489868841,0.177419680720451,0.3082930457018376,0.2216333292407946,0.1038296747075655,0.093031054797462,0.0703236729927327,0.0101900489139549,0.1335613577904519,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,4.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0539304764768168,0.1166436070680197,0.1779329845603566,0.3094958434602763,0.2375213304799232,0.1057203197507251,0.0895416347360394,0.0703236729927327,0.0101900489139549,0.1354993334401424,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,5.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0539304764768168,0.1166436070680197,0.1779329845603566,0.3094958434602763,0.2375213304799232,0.1057203197507251,0.0895416347360394,0.0703236729927327,0.0101900489139549,0.1354993334401424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0539304764768168,0.1166436070680197,0.1779329845603566,0.3094958434602763,0.2375213304799232,0.1057203197507251,0.0895416347360394,0.0703236729927327,0.0101900489139549,0.1354993334401424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0567641563103322,0.1036698000707929,0.1771440526330277,0.2575499109831295,0.2112106042156919,0.0781105075819404,0.1065727087962868,0.0642933522446519,0.0099415111355657,0.1019261428160475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,3.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0567641563103322,0.1036698000707929,0.1771440526330277,0.2575499109831295,0.2112106042156919,0.0781105075819404,0.1065727087962868,0.0642933522446519,0.0099415111355657,0.1019261428160475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,3.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0567641563103322,0.1036698000707929,0.1771440526330277,0.2575499109831295,0.2112106042156919,0.0781105075819404,0.1065727087962868,0.0642933522446519,0.0099415111355657,0.1019261428160475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,3.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0509531236029196,0.1068886998715689,0.1782061697868429,0.2734241112733078,0.2112137105631241,0.0803262539476637,0.1065903020956887,0.0642933522446519,0.0099415111355657,0.1052378032403233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,3.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0509531236029196,0.1068886998715689,0.1782061697868429,0.2734241112733078,0.2112137105631241,0.0803262539476637,0.1065903020956887,0.0642933522446519,0.0099415111355657,0.1052378032403233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0509531236029196,0.1068886998715689,0.1782061697868429,0.2734241112733078,0.2112137105631241,0.0803262539476637,0.1065903020956887,0.0642933522446519,0.0099415111355657,0.1052378032403233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0496518890970438,0.1104735936465119,0.1791038143752118,0.2782403612052667,0.1380529095730583,0.082548582405343,0.1066099670161223,0.0642933522446519,0.0099415111355657,0.1077691901968203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,3.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0496518890970438,0.1104735936465119,0.1791038143752118,0.2782403612052667,0.1380529095730583,0.082548582405343,0.1066099670161223,0.0642933522446519,0.0099415111355657,0.1077691901968203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,3.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0496518890970438,0.1104735936465119,0.1791038143752118,0.2782403612052667,0.1380529095730583,0.082548582405343,0.1066099670161223,0.0642933522446519,0.0099415111355657,0.1077691901968203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,4.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0496518890970438,0.1143182520131961,0.1799204403726455,0.2855233779764887,0.1327773143534171,0.0848095769494723,0.106632739155246,0.0642933522446519,0.0099415111355657,0.110158821598797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,4.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0496518890970438,0.1143182520131961,0.1799204403726455,0.2855233779764887,0.1327773143534171,0.0848095769494723,0.106632739155246,0.0642933522446519,0.0099415111355657,0.110158821598797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,4.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0496518890970438,0.1143182520131961,0.1799204403726455,0.2855233779764887,0.1327773143534171,0.0848095769494723,0.106632739155246,0.0642933522446519,0.0099415111355657,0.110158821598797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,5.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0493194626200864,0.1189902098028759,0.156050479113323,0.2753239872610269,0.1284078373377765,0.0861575165714419,0.1018054034416407,0.0590459926832086,0.0096929733571766,0.1109633726353617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,5.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0493194626200864,0.1189902098028759,0.156050479113323,0.2753239872610269,0.1284078373377765,0.0861575165714419,0.1018054034416407,0.0590459926832086,0.0096929733571766,0.1109633726353617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,5.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0493194626200864,0.1189902098028759,0.156050479113323,0.2753239872610269,0.1284078373377765,0.0861575165714419,0.1018054034416407,0.0590459926832086,0.0096929733571766,0.1109633726353617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,3.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0493194626200864,0.129857952995547,0.156050479113323,0.267707300609602,0.2080895148371954,0.0882413555065952,0.1018038531859051,0.0590459926832086,0.0096929733571766,0.1117432654107863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,4.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0493194626200864,0.129857952995547,0.156050479113323,0.267707300609602,0.2080895148371954,0.0882413555065952,0.1018038531859051,0.0590459926832086,0.0096929733571766,0.1117432654107863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,3.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0493194626200864,0.129857952995547,0.156050479113323,0.267707300609602,0.2080895148371954,0.0882413555065952,0.1018038531859051,0.0590459926832086,0.0096929733571766,0.1117432654107863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0493194626200864,0.1325880479137096,0.156050479113323,0.2705988925561788,0.2279992225683909,0.0903296845394284,0.1018028191638458,0.0590459926832086,0.0096929733571766,0.1123716335748015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0493194626200864,0.1325880479137096,0.156050479113323,0.2705988925561788,0.2279992225683909,0.0903296845394284,0.1018028191638458,0.0590459926832086,0.0096929733571766,0.1123716335748015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0493194626200864,0.1325880479137096,0.156050479113323,0.2705988925561788,0.2279992225683909,0.0903296845394284,0.1018028191638458,0.0590459926832086,0.0096929733571766,0.1123716335748015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,3.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0493194626200864,0.1351160621799578,0.156050479113323,0.273746192449615,0.2279961063101721,0.0923576814314406,0.101804889518917,0.0590459926832086,0.0096929733571766,0.1129384955166089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,4.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0493194626200864,0.1351160621799578,0.156050479113323,0.273746192449615,0.2279961063101721,0.0923576814314406,0.101804889518917,0.0590459926832086,0.0096929733571766,0.1129384955166089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,4.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0493194626200864,0.1351160621799578,0.156050479113323,0.273746192449615,0.2279961063101721,0.0923576814314406,0.101804889518917,0.0590459926832086,0.0096929733571766,0.1129384955166089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0490709248416972,0.1338764773690721,0.1884944305818564,0.2737211816740711,0.2287431151812146,0.0937889003943583,0.1133175422058636,0.0579092135736231,0.0094444355787874,0.1221360380397277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,4.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0490709248416972,0.1338764773690721,0.1884944305818564,0.2737211816740711,0.2287431151812146,0.0937889003943583,0.1133175422058636,0.0579092135736231,0.0094444355787874,0.1221360380397277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,4.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0490709248416972,0.1338764773690721,0.1884944305818564,0.2737211816740711,0.2287431151812146,0.0937889003943583,0.1133175422058636,0.0579092135736231,0.0094444355787874,0.1221360380397277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,4.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0490709248416972,0.1265112876032137,0.1884944305818564,0.275318094589072,0.187378734320082,0.0958415237348174,0.0881086201705495,0.0579092135736231,0.0094444355787874,0.1337327192434121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,4.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0490709248416972,0.1265112876032137,0.1884944305818564,0.275318094589072,0.187378734320082,0.0958415237348174,0.0881086201705495,0.0579092135736231,0.0094444355787874,0.1337327192434121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,4.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0490709248416972,0.1265112876032137,0.1884944305818564,0.275318094589072,0.187378734320082,0.0958415237348174,0.0881086201705495,0.0579092135736231,0.0094444355787874,0.1337327192434121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,4.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0490709248416972,0.1271226000125631,0.1557755986210953,0.2767683730280862,0.1343563569843365,0.0978851382294819,0.0880144172550993,0.0579092135736231,0.0094444355787874,0.1365379475601769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,4.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0490709248416972,0.1271226000125631,0.1557755986210953,0.2767683730280862,0.1343563569843365,0.0978851382294819,0.0880144172550993,0.0579092135736231,0.0094444355787874,0.1365379475601769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,4.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0490709248416972,0.1271226000125631,0.1557755986210953,0.2767683730280862,0.1343563569843365,0.0978851382294819,0.0880144172550993,0.0579092135736231,0.0094444355787874,0.1365379475601769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,4.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0490709248416972,0.1278032944534632,0.1557755986210953,0.2781451165435323,0.1343026799750624,0.0999152012982372,0.0880656187320284,0.0579092135736231,0.0094444355787874,0.139153167140408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,4.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0490709248416972,0.1278032944534632,0.1557755986210953,0.2781451165435323,0.1343026799750624,0.0999152012982372,0.0880656187320284,0.0579092135736231,0.0094444355787874,0.139153167140408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0490709248416972,0.1278032944534632,0.1557755986210953,0.2781451165435323,0.1343026799750624,0.0999152012982372,0.0880656187320284,0.0579092135736231,0.0094444355787874,0.139153167140408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0487944241637853,0.1291877996615422,0.1552367534862195,0.2786937305198209,0.132320119650186,0.1009243490057048,0.0878145191827045,0.0566605828659465,0.0091958978003983,0.1317660449103746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,4.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0487944241637853,0.1291877996615422,0.1552367534862195,0.2786937305198209,0.132320119650186,0.1009243490057048,0.0878145191827045,0.0566605828659465,0.0091958978003983,0.1317660449103746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,3.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0487944241637853,0.1291877996615422,0.1552367534862195,0.2786937305198209,0.132320119650186,0.1009243490057048,0.0878145191827045,0.0566605828659465,0.0091958978003983,0.1317660449103746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,3.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0487944241637853,0.1312106340463918,0.1552367534862195,0.2817833517441688,0.1248090735347969,0.1024157251121471,0.0919369609594488,0.0566605828659465,0.0091958978003983,0.1235932541689377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,3.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0487944241637853,0.1312106340463918,0.1552367534862195,0.2817833517441688,0.1248090735347969,0.1024157251121471,0.0919369609594488,0.0566605828659465,0.0091958978003983,0.1235932541689377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0487944241637853,0.1312106340463918,0.1552367534862195,0.2817833517441688,0.1248090735347969,0.1024157251121471,0.0919369609594488,0.0566605828659465,0.0091958978003983,0.1235932541689377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0487944241637853,0.1333733544827889,0.1552367534862195,0.2854542042309234,0.1248120647028532,0.1037810493257868,0.0878445113623953,0.0566605828659465,0.0091958978003983,0.1243972808427751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
