t,lambda,xi0,xi1,xi2,xi3,xi4,xi5,xi6,xi7,xi8,xi9,demand0,demand1,demand2,demand3,demand4,demand5,demand6,demand7,demand8,demand9,device0_0,device1_0,device2_0,device3_0,device4_0,device5_0,device6_0,device7_0,device8_0,device9_0
228,47.70301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73155.79688736296,0.0,0.0,0.1317083381108191,0.1394721056442588,0.1579528108597576,0.2136257764215724,0.2077826877116623,0.0673901231527149,0.1691972802502121,0.0752408482962675,0.0109356622491223,0.0551985350146882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,47.70301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73155.79688736296,0.0,0.0,0.1317083381108191,0.1394721056442588,0.1579528108597576,0.2136257764215724,0.2077826877116623,0.0673901231527149,0.1691972802502121,0.0752408482962675,0.0109356622491223,0.0551985350146882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,47.70301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73155.79688736296,0.0,0.0,0.1231662284419341,0.1394721056442588,0.1579528108597576,0.2136257764215724,0.2077932280087963,0.0683637762935208,0.1662723089514193,0.0759001101082458,0.0109356622491223,0.1145044526851976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,47.70301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73155.79688736296,0.0,0.0,0.1231662284419341,0.1394721056442588,0.1579528108597576,0.2136257764215724,0.2077932280087963,0.0683637762935208,0.1662723089514193,0.0759001101082458,0.0109356622491223,0.1145044526851976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,47.70301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73155.79688736296,0.0,0.0,0.1231662284419341,0.1394721056442588,0.1579528108597576,0.2136257764215724,0.2077932280087963,0.0683637762935208,0.1662723089514193,0.0759001101082458,0.0109356622491223,0.1145044526851976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,47.70301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73155.79688736296,0.0,0.0,0.122021603301634,0.1394721056442588,0.1579528108597576,0.2136257764215724,0.270527453371891,0.0695586597722286,0.1634915206754801,0.0775800177094795,0.0109356622491223,0.1145044526851976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,47.70301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73155.79688736296,0.0,0.0,0.122021603301634,0.1394721056442588,0.1579528108597576,0.2136257764215724,0.270527453371891,0.0695586597722286,0.1634915206754801,0.0775800177094795,0.0109356622491223,0.1145044526851976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,47.70301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73155.79688736296,0.0,0.0,0.122021603301634,0.1394721056442588,0.1579528108597576,0.2136257764215724,0.270527453371891,0.0695586597722286,0.1634915206754801,0.0775800177094795,0.0109356622491223,0.1145044526851976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,47.70301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73155.79688736296,0.0,0.0,0.1160529779070645,0.1394721056442588,0.1579528108597576,0.2136257764215724,0.2179953359687282,0.0710876904813333,0.1667480290126662,0.1151660447503472,0.0109356622491223,0.0551985350146882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,47.70301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73155.79688736296,0.0,0.0,0.1160529779070645,0.1394721056442588,0.1579528108597576,0.2136257764215724,0.2179953359687282,0.0710876904813333,0.1667480290126662,0.1151660447503472,0.0109356622491223,0.0551985350146882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,47.70301,0.0,0.0,0.0,31343.47964411974,0.0,0.0,0.0,73155.79688736296,0.0,0.0,0.1160529779070645,0.1394721056442588,0.1579528108597576,0.2136257764215724,0.2179953359687282,0.0710876904813333,0.1667480290126662,0.1151660447503472,0.0109356622491223,0.0551985350146882,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
239,45.77815,0.0,0.0,0.0,999997.4930376192,0.0,0.0,0.0,73155.79688736296,0.0,0.0,0.1072248435464375,0.1607593198154321,0.1627478378257431,0.2483893997767767,0.3091496401501663,0.0763200289082349,0.1698494177121087,0.1349431743589212,0.0119298133626789,0.0567132640666281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,45.77815,0.0,0.0,0.0,-0.5821023807819898,0.0,0.0,0.0,73157.72174736299,0.0,0.0,0.1072248435464375,0.1607593198154321,0.1627478378257431,0.2483893997767767,0.3091496401501663,0.0763200289082349,0.1698494177121087,0.1349431743589212,0.0119298133626789,0.0567132640666281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,45.77815,0.0,0.0,0.0,27861.066476404667,0.0,0.0,0.0,73157.72174736299,0.0,0.0,0.1072248435464375,0.1607593198154321,0.1627478378257431,0.2483893997767767,0.3091496401501663,0.0763200289082349,0.1698494177121087,0.1349431743589212,0.0119298133626789,0.0567132640666281,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
242,45.77815,0.0,0.0,0.0,999997.7724918588,0.0,0.0,0.0,73157.72174736299,0.0,0.0,0.1005195300247562,0.1607593198154321,0.1627478378257431,0.2516690055076672,0.2826109055537151,0.0785484203449299,0.1528598863207489,0.1992638391445054,0.0194306545749912,0.1237552660861262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,45.77815,0.0,198592.76029893756,0.0,-2.2275081411661546,0.0,0.0,0.0,73157.72174736299,0.0,0.0,0.1005195300247562,0.1607593198154321,0.1627478378257431,0.2516690055076672,0.2826109055537151,0.0785484203449299,0.1528598863207489,0.1992638391445054,0.0194306545749912,0.1237552660861262,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,45.77815,0.0,999998.3545849628,0.0,24376.734452545643,0.0,0.0,0.0,73157.72174736299,0.0,0.0,0.1005195300247562,0.1607593198154321,0.1627478378257431,0.2516690055076672,0.2826109055537151,0.0785484203449299,0.1528598863207489,0.1992638391445054,0.0194306545749912,0.1237552660861262,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
245,45.77815,0.0,999998.3545849628,0.0,999996.1270793956,0.0,0.0,0.0,73157.72174736299,0.0,0.0,0.1016656170965117,0.1607593198154321,0.1627478378257431,0.1273553404893581,0.4091528142582854,0.222011887238134,0.163547009714343,0.5626566042772838,0.0194306545749912,0.2243182691153735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,45.77815,0.0,999998.3545849628,0.0,999996.1270793956,0.0,0.0,0.0,73157.72174736299,0.0,0.0,0.1016656170965117,0.1607593198154321,0.1627478378257431,0.1273553404893581,0.4091528142582854,0.222011887238134,0.163547009714343,0.5626566042772838,0.0194306545749912,0.2243182691153735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,45.77815,0.0,999998.3545849628,0.0,-3.872920604395304,0.0,0.0,0.0,73157.72174736299,0.0,0.0,0.1016656170965117,0.1607593198154321,0.1627478378257431,0.1273553404893581,0.4091528142582854,0.222011887238134,0.163547009714343,0.5626566042772838,0.0194306545749912,0.2243182691153735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,45.77815,0.0,-1.6454150371445309,0.0,20892.396695555188,0.0,0.0,0.0,73157.72174736299,0.0,0.0,0.093401381424013,0.1607593198154321,0.1627478378257431,0.1358089472167052,0.3679185689185574,0.2936232340242973,0.1575141894131659,0.320394959479509,0.0194306545749912,0.1315088438470296,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,45.77815,0.0,-1.6454150371171465,0.0,20892.396695555188,0.0,0.0,0.0,73157.72174736299,0.0,0.0,0.093401381424013,0.1607593198154321,0.1627478378257431,0.1358089472167052,0.3679185689185574,0.2936232340242973,0.1575141894131659,0.320394959479509,0.0194306545749912,0.1315088438470296,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,45.77815,0.0,999998.3545849628,0.0,20892.396695555188,0.0,0.0,0.0,73157.72174736299,0.0,0.0,0.093401381424013,0.1607593198154321,0.1627478378257431,0.1358089472167052,0.3679185689185574,0.2936232340242973,0.1575141894131659,0.320394959479509,0.0194306545749912,0.1315088438470296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,42.22246,0.0,-1.6454150371445309,0.0,20892.396695555188,0.0,0.0,0.0,73157.72174736299,0.0,0.0,0.0903620663626913,0.1772641058132981,0.1687505461571788,0.147431876759565,0.3431911216523625,0.3611307579357837,0.1727340274251713,0.2309524930222436,0.0199277301317695,0.1453122508592478,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,42.22246,0.0,1.910274962882852,0.0,20895.952385555254,0.0,0.0,0.0,73161.27743736305,0.0,0.0,0.0903620663626913,0.1772641058132981,0.1687505461571788,0.147431876759565,0.3431911216523625,0.3611307579357837,0.1727340274251713,0.2309524930222436,0.0199277301317695,0.1453122508592478,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,42.22246,0.0,1.910274962843701,0.0,20895.952385555254,0.0,0.0,0.0,73161.27743736305,0.0,0.0,0.0903620663626913,0.1772641058132981,0.1687505461571788,0.147431876759565,0.3431911216523625,0.3611307579357837,0.1727340274251713,0.2309524930222436,0.0199277301317695,0.1453122508592478,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,42.22246,0.0,1.9102749628045501,0.0,20895.952385555254,0.0,0.0,0.0,73161.27743736305,0.0,0.0,0.0883343928936428,0.1798037727556359,0.178467279208552,0.1550312320653278,0.3431891661060557,0.2957866042232244,0.1612987461426588,0.5781394539825193,0.0161773095256134,0.2070640385437538,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,42.22246,0.0,1.9102749627653992,0.0,20895.952385555254,0.0,0.0,0.0,73161.27743736305,0.0,0.0,0.0883343928936428,0.1798037727556359,0.178467279208552,0.1550312320653278,0.3431891661060557,0.2957866042232244,0.1612987461426588,0.5781394539825193,0.0161773095256134,0.2070640385437538,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,42.22246,0.0,1000001.9102749628,0.0,20895.952385555254,0.0,0.0,0.0,73161.27743736305,0.0,0.0,0.0883343928936428,0.1798037727556359,0.178467279208552,0.1550312320653278,0.3431891661060557,0.2957866042232244,0.1612987461426588,0.5781394539825193,0.0161773095256134,0.2070640385437538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,42.22246,0.0,1.9102749627390523,0.0,20895.952385555254,0.0,0.0,0.0,73161.27743736305,0.0,0.0,0.0863718239003073,0.1827405595648206,0.1796158823068517,0.1625362379387218,0.3034031914144315,0.2555628200513286,0.1613084411483969,0.2309524930222436,0.0161773095256134,0.2496498105321441,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,42.22246,0.0,1.9102749626999014,0.0,20895.952385555254,0.0,0.0,0.0,73161.27743736305,0.0,0.0,0.0863718239003073,0.1827405595648206,0.1796158823068517,0.1625362379387218,0.3034031914144315,0.2555628200513286,0.1613084411483969,0.2309524930222436,0.0161773095256134,0.2496498105321441,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,42.22246,0.0,1.9102749626607505,0.0,20895.952385555254,0.0,0.0,0.0,73161.27743736305,0.0,0.0,0.0863718239003073,0.1827405595648206,0.1796158823068517,0.1625362379387218,0.3034031914144315,0.2555628200513286,0.1613084411483969,0.2309524930222436,0.0161773095256134,0.2496498105321441,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,42.22246,0.0,1.9102749626215996,0.0,20895.952385555254,0.0,0.0,0.0,73161.27743736305,0.0,0.0,0.0843951854904305,0.1858142087438359,0.180421786795797,0.1752074720719888,0.2437092996423457,0.259303022430598,0.1657296660103415,0.2309524930222436,0.0161773095256134,0.2526709113883116,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,42.22246,0.0,1.9102749625824487,0.0,20895.952385555254,0.0,0.0,0.0,73161.27743736305,0.0,0.0,0.0843951854904305,0.1858142087438359,0.180421786795797,0.1752074720719888,0.2437092996423457,0.259303022430598,0.1657296660103415,0.2309524930222436,0.0161773095256134,0.2526709113883116,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,42.22246,0.0,1.9102749625432978,0.0,20895.952385555254,0.0,0.0,0.0,73161.27743736305,0.0,0.0,0.0843951854904305,0.1858142087438359,0.180421786795797,0.1752074720719888,0.2437092996423457,0.259303022430598,0.1657296660103415,0.2309524930222436,0.0161773095256134,0.2526709113883116,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,38.13529,0.0,1000001.9102749625,0.0,20895.952385555254,0.0,0.0,0.0,73161.27743736305,0.0,0.0,0.1317113155032298,0.1857012217154735,0.1779069163042239,0.1775677851466685,0.1793263590170649,0.2456172385893046,0.1578397716516697,0.1571721563164017,0.0156802339688351,0.2520830205097202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,38.13529,0.0,1000005.9974449625,0.0,20900.03955555521,0.0,0.0,0.0,-926834.635392637,0.0,0.0,0.1317113155032298,0.1857012217154735,0.1779069163042239,0.1775677851466685,0.1793263590170649,0.2456172385893046,0.1578397716516697,0.1571721563164017,0.0156802339688351,0.2520830205097202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
265,38.13529,0.0,5.997444962506222,0.0,20900.03955555521,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.1317113155032298,0.1857012217154735,0.1779069163042239,0.1775677851466685,0.1793263590170649,0.2456172385893046,0.1578397716516697,0.1571721563164017,0.0156802339688351,0.2520830205097202,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,38.13529,0.0,5.9974449625118496,0.0,20900.03955555521,0.0,0.0,0.0,-926834.635392637,0.0,0.0,0.1301679208534652,0.1871042576933041,0.1696773714780919,0.1897006014406494,0.1793521179948761,0.2456172385893046,0.1578482437781639,0.1571721563164017,0.0119298133626789,0.2283566579909069,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
267,38.13529,0.0,5.997444962517477,0.0,20900.03955555521,0.0,0.0,0.0,-926834.635392637,0.0,0.0,0.1301679208534652,0.1871042576933041,0.1696773714780919,0.1897006014406494,0.1793521179948761,0.2456172385893046,0.1578482437781639,0.1571721563164017,0.0119298133626789,0.2283566579909069,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
268,38.13529,0.0,5.9974449625231046,0.0,20900.03955555521,0.0,0.0,0.0,-926834.635392637,0.0,0.0,0.1301679208534652,0.1871042576933041,0.1696773714780919,0.1897006014406494,0.1793521179948761,0.2456172385893046,0.1578482437781639,0.1571721563164017,0.0119298133626789,0.2283566579909069,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
269,38.13529,0.0,5.997444962528732,0.0,20900.03955555521,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.1275135410514843,0.1888419189523035,0.1698371762215073,0.1900009671158681,0.1793669518113945,0.2456172385893046,0.1622681674974738,0.2379367343630086,0.0119298133626789,0.1590729105006845,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,38.13529,0.0,1000005.9974449625,0.0,20900.03955555521,0.0,0.0,0.0,-926834.635392637,0.0,0.0,0.1275135410514843,0.1888419189523035,0.1698371762215073,0.1900009671158681,0.1793669518113945,0.2456172385893046,0.1622681674974738,0.2379367343630086,0.0119298133626789,0.1590729105006845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
271,38.13529,0.0,5.997444962506222,0.0,20900.03955555521,0.0,0.0,0.0,-926834.635392637,0.0,0.0,0.1275135410514843,0.1888419189523035,0.1698371762215073,0.1900009671158681,0.1793669518113945,0.2456172385893046,0.1622681674974738,0.2379367343630086,0.0119298133626789,0.1590729105006845,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
272,38.13529,0.0,5.9974449625118496,0.0,20900.03955555521,0.0,0.0,0.0,-926834.635392637,0.0,0.0,0.1249977214423728,0.1908772521268383,0.1703537812476514,0.1955668523855099,0.1793817879224557,0.2456172385893046,0.1578719684299595,0.2379367343630086,0.0119298133626789,0.1622733529885834,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
273,38.13529,0.0,5.997444962517477,0.0,20900.03955555521,0.0,0.0,0.0,-926834.635392637,0.0,0.0,0.1249977214423728,0.1908772521268383,0.1703537812476514,0.1955668523855099,0.1793817879224557,0.2456172385893046,0.1578719684299595,0.2379367343630086,0.0119298133626789,0.1622733529885834,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,38.13529,0.0,5.9974449625231046,0.0,20900.03955555521,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.1249977214423728,0.1908772521268383,0.1703537812476514,0.1955668523855099,0.1793817879224557,0.2456172385893046,0.1578719684299595,0.2379367343630086,0.0119298133626789,0.1622733529885834,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,35.97766,0.0,5.997444962528732,0.0,20900.03955555521,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.1166375517262766,0.1782518834540236,0.1719542513805058,0.3255799920917321,0.2236534927579256,0.2187419709370885,0.149116350844533,0.2177551860959772,0.0116812755842897,0.154550366606679,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,35.97766,0.0,8.155074962534357,0.0,20902.19718555524,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.1166375517262766,0.1782518834540236,0.1719542513805058,0.3255799920917321,0.2236534927579256,0.2187419709370885,0.149116350844533,0.2177551860959772,0.0116812755842897,0.154550366606679,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,35.97766,0.0,8.15507496250936,0.0,20902.19718555524,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.1166375517262766,0.1782518834540236,0.1719542513805058,0.3255799920917321,0.2236534927579256,0.2187419709370885,0.149116350844533,0.2177551860959772,0.0116812755842897,0.154550366606679,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,35.97766,0.0,8.155074962484363,0.0,20902.19718555524,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.1143196431429134,0.1791572648681142,0.1729228083656789,0.3248272011800935,0.2236558328661354,0.2187419709370885,0.1491230547982576,0.3062694940307146,0.0116812755842897,0.1580908216889192,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,35.97766,0.0,8.155074962459366,0.0,20902.19718555524,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.1143196431429134,0.1791572648681142,0.1729228083656789,0.3248272011800935,0.2236558328661354,0.2187419709370885,0.1491230547982576,0.3062694940307146,0.0116812755842897,0.1580908216889192,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,35.97766,0.0,8.15507496243437,0.0,20902.19718555524,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.1143196431429134,0.1791572648681142,0.1729228083656789,0.3248272011800935,0.2236558328661354,0.2187419709370885,0.1491230547982576,0.3062694940307146,0.0116812755842897,0.1580908216889192,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,35.97766,0.0,8.155074962409373,0.0,20902.19718555524,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.1120361720467394,0.1798778484578627,0.1739770981295427,0.3324060128005308,0.223658954804728,0.2187419709370885,0.1532551406724648,0.566325225686474,0.0116812755842897,0.1615109311492819,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,35.97766,0.0,8.155074962384376,0.0,20902.19718555524,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.1120361720467394,0.1798778484578627,0.1739770981295427,0.3324060128005308,0.223658954804728,0.2187419709370885,0.1532551406724648,0.566325225686474,0.0116812755842897,0.1615109311492819,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,35.97766,0.0,8.155074962359379,0.0,20902.19718555524,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.1120361720467394,0.1798778484578627,0.1739770981295427,0.3324060128005308,0.223658954804728,0.2187419709370885,0.1532551406724648,0.566325225686474,0.0116812755842897,0.1615109311492819,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,35.97766,0.0,8.155074962334382,0.0,20902.19718555524,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.1096935547987057,0.1813917381700963,0.1750960860274011,0.3463782017310409,0.2236636388821972,0.2187419709370885,0.1491696088226257,0.4224656594549593,0.0116812755842897,0.1646421911830907,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,35.97766,0.0,8.155074962309385,0.0,20902.19718555524,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.1096935547987057,0.1813917381700963,0.1750960860274011,0.3463782017310409,0.2236636388821972,0.2187419709370885,0.1491696088226257,0.4224656594549593,0.0116812755842897,0.1646421911830907,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,35.97766,0.0,8.155074962284388,0.0,20902.19718555524,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.1096935547987057,0.1813917381700963,0.1750960860274011,0.3463782017310409,0.2236636388821972,0.2187419709370885,0.1491696088226257,0.4224656594549593,0.0116812755842897,0.1646421911830907,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,33.76976,0.0,8.155074962259391,0.0,20902.19718555524,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0690731783058898,0.166389023129114,0.1753357091585478,0.3243965007494082,0.2069260813530204,0.1834880151115706,0.1446288509043887,0.5420206360850596,0.0114327378059006,0.1555506565956316,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,33.76976,0.0,10.362974962234397,0.0,20904.40508555516,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0690731783058898,0.166389023129114,0.1753357091585478,0.3243965007494082,0.2069260813530204,0.1834880151115706,0.1446288509043887,0.5420206360850596,0.0114327378059006,0.1555506565956316,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
289,33.76976,0.0,10.362974962288192,0.0,999964.9470856569,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0690731783058898,0.166389023129114,0.1753357091585478,0.3243965007494082,0.2069260813530204,0.1834880151115706,0.1446288509043887,0.5420206360850596,0.0114327378059006,0.1555506565956316,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,33.76976,0.0,1000010.3629749623,0.0,-35.05291434302203,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0676739907380185,0.1684381962096384,0.1763528681543982,0.33688207215605,0.2069491210542991,0.0658411342370304,0.1442859210998975,0.1879263848585461,0.0114327378059006,0.1579261391367129,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
291,33.76976,0.0,10.362974962389806,0.0,-35.052914342968236,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0676739907380185,0.1684381962096384,0.1763528681543982,0.33688207215605,0.2069491210542991,0.0658411342370304,0.1442859210998975,0.1879263848585461,0.0114327378059006,0.1579261391367129,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
292,33.76976,0.0,10.362974962443602,0.0,999964.947085657,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0676739907380185,0.1684381962096384,0.1763528681543982,0.33688207215605,0.2069491210542991,0.0658411342370304,0.1442859210998975,0.1879263848585461,0.0114327378059006,0.1579261391367129,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,33.76976,0.0,10.362974962497397,0.0,-35.052914342905616,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0659804131904047,0.1705296553463832,0.1773555699542397,0.2286282716130163,0.2067055598398436,0.0665554855619487,0.1398777025788372,0.1879263848585461,0.0114327378059006,0.160107862231197,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
294,33.76976,0.0,10.362974962551192,0.0,-35.05291434285182,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0659804131904047,0.1705296553463832,0.1773555699542397,0.2286282716130163,0.2067055598398436,0.0665554855619487,0.1398777025788372,0.1879263848585461,0.0114327378059006,0.160107862231197,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
295,33.76976,0.0,1000010.3629749626,0.0,-35.052914342798026,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0659804131904047,0.1705296553463832,0.1773555699542397,0.2286282716130163,0.2067055598398436,0.0665554855619487,0.1398777025788372,0.1879263848585461,0.0114327378059006,0.160107862231197,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
296,33.76976,0.0,1000010.3629749626,0.0,-35.05291434274423,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0645057255464028,0.1721285085872904,0.1783941358811311,0.2427016217769817,0.2067687885950144,0.0685987431945588,0.139899443928216,0.2764404953273955,0.0114327378059006,0.1612935866875779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,33.76976,0.0,996532.0756257335,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0645057255464028,0.1721285085872904,0.1783941358811311,0.2427016217769817,0.2067687885950144,0.0685987431945588,0.139899443928216,0.2764404953273955,0.0114327378059006,0.1612935866875779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,33.76976,0.0,-3467.924374266474,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0645057255464028,0.1721285085872904,0.1783941358811311,0.2427016217769817,0.2067687885950144,0.0685987431945588,0.139899443928216,0.2764404953273955,0.0114327378059006,0.1612935866875779,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,32.1877,0.0,-3467.9243742664203,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0619546124080076,0.1579589749854533,0.1764385900604949,0.2470668236344941,0.1875606782486581,0.0684368252559917,0.1327709163049127,0.2964780964269776,0.0109356622491223,0.1502198790783188,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,32.1877,0.0,-1003466.3423142666,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0619546124080076,0.1579589749854533,0.1764385900604949,0.2470668236344941,0.1875606782486581,0.0684368252559917,0.1327709163049127,0.2964780964269776,0.0109356622491223,0.1502198790783188,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
